Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
20.95,2.07821,0,0,0.1,0,0,0.1
21,2.08321,0,0,0.1,0,0,0.1
21.05,2.08821,0,0,0.1,0,0,0.1
21.1,2.09321,0,0,0.1,0,0,0.1
21.15,2.09821,0,0,0.1,0,0,0.1
21.2,2.10321,0,0,0.1,0,0,0.1
21.25,2.10821,0,0,0.1,0,0,0.1
21.3,2.11321,0,0,0.1,0,0,0.1
21.35,2.11821,0,0,0.1,0,0,0.1
21.4,2.12321,0,0,0.1,0,0,0.1
21.45,2.12821,0,0,0.1,0,0,0.1
21.5,2.13321,0,0,0.1,0,0,0.1
21.55,2.13821,0,0,0.1,0,0,0.1
21.6,2.14321,0,0,0.1,0,0,0.1
21.65,2.14821,0,0,0.1,0,0,0.1
21.7,2.15321,0,0,0.1,0,0,0.1
21.75,2.15821,0,0,0.1,0,0,0.1
21.8,2.16321,0,0,0.1,0,0,0.1
21.85,2.16821,0,0,0.1,0,0,0.1
21.9,2.17321,0,0,0.1,0,0,0.1
21.95,2.17821,0,0,0.1,0,0,0.1
22,2.18321,0,0,0.1,0,0,0.1
22.05,2.18821,0,0,0.1,0,0,0.1
22.1,2.19321,0,0,0.1,0,0,0.1
22.15,2.19821,0,0,0.1,0,0,0.1
22.2,2.20321,0,0,0.1,0,0,0.1
22.25,2.20821,0,0,0.1,0,0,0.1
22.3,2.21321,0,0,0.1,0,0,0.1
22.35,2.21821,0,0,0.1,0,0,0.1
22.4,2.22321,0,0,0.1,0,0,0.1
22.45,2.22821,0,0,0.1,0,0,0.1
22.5,2.23321,0,0,0.1,0,0,0.1
22.55,2.23821,0,0,0.1,0,0,0.1
22.6,2.24321,0,0,0.1,0,0,0.1
22.65,2.24821,0,0,0.1,0,0,0.1
22.7,2.25321,0,0,0.1,0,0,0.1
22.75,2.25821,0,0,0.1,0,0,0.1
22.8,2.26321,0,0,0.1,0,0,0.1
22.85,2.26821,0,0,0.1,0,0,0.1
22.9,2.27321,0,0,0.1,0,0,0.1
22.95,2.27821,0,0,0.1,0,0,0.1
23,2.28321,0,0,0.1,0,0,0.1
23.05,2.28821,0,0,0.1,0,0,0.1
23.1,2.29321,0,0,0.1,0,0,0.1
23.15,2.29821,0,0,0.1,0,0,0.1
23.2,2.30321,0,0,0.1,0,0,0.1
23.25,2.30821,0,0,0.1,0,0,0.1
23.3,2.31321,0,0,0.1,0,0,0.1
23.35,2.31821,0,0,0.1,0,0,0.1
23.4,2.32321,0,0,0.1,0,0,0.1
23.45,2.32821,0,0,0.1,0,0,0.1
23.5,2.33321,0,0,0.1,0,0,0.1
23.55,2.33821,0,0,0.1,0,0,0.1
23.6,2.34321,0,0,0.1,0,0,0.1
23.65,2.34821,0,0,0.1,0,0,0.1
23.7,2.35321,0,0,0.1,0,0,0.1
23.75,2.35821,0,0,0.1,0,0,0.1
23.8,2.36321,0,0,0.1,0,0,0.1
23.85,2.36821,0,0,0.1,0,0,0.1
23.9,2.37321,0,0,0.1,0,0,0.1
23.95,2.37821,0,0,0.1,0,0,0.1
24,2.38321,0,0,0.1,0,0,0.1
24.05,2.38821,0,0,0.1,0,0,0.1
24.1,2.39321,0,0,0.1,0,0,0.1
24.15,2.39821,0,0,0.1,0,0,0.1
24.2,2.40321,0,0,0.1,0,0,0.1
24.25,2.40821,0,0,0.1,0,0,0.1
24.3,2.41321,0,0,0.1,0,0,0.1
24.35,2.41821,0,0,0.1,0,0,0.1
24.4,2.42321,0,0,0.1,0,0,0.1
24.45,2.42821,0,0,0.1,0,0,0.1
24.5,2.43321,0,0,0.1,0,0,0.1
24.55,2.43821,0,0,0.1,0,0,0.1
24.6,2.44321,0,0,0.1,0,0,0.1
24.65,2.44821,0,0,0.1,0,0,0.1
24.7,2.45321,0,0,0.1,0,0,0.1
24.75,2.45821,0,0,0.1,0,0,0.1
24.8,2.46321,0,0,0.1,0,0,0.1
24.85,2.46821,0,0,0.1,0,0,0.1
24.9,2.47321,0,0,0.1,0,0,0.1
24.95,2.47821,0,0,0.1,0,0,0.1
25,2.48321,0,0,0.1,0,0,0.1
25.05,2.48821,0,0,0.1,0,0,0.1
25.1,2.49321,0,0,0.1,0,0,0.1
25.15,2.49821,0,0,0.1,0,0,0.1
25.2,2.50321,0,0,0.1,0,0,0.1
25.25,2.50821,0,0,0.1,0,0,0.1
25.3,2.51321,0,0,0.1,0,0,0.1
25.35,2.51821,0,0,0.1,0,0,0.1
25.4,2.52321,0,0,0.1,0,0,0.1
25.45,2.52821,0,0,0.1,0,0,0.1
25.5,2.53321,0,0,0.1,0,0,0.1
25.55,2.53821,0,0,0.1,0,0,0.1
25.6,2.54321,0,0,0.1,0,0,0.1
25.65,2.54821,0,0,0.1,0,0,0.1
25.7,2.55321,0,0,0.1,0,0,0.1
25.75,2.55821,0,0,0.1,0,0,0.1
25.8,2.56321,0,0,0.1,0,0,0.1
25.85,2.56821,0,0,0.1,0,0,0.1
25.9,2.57321,0,0,0.1,0,0,0.1
25.95,2.57821,0,0,0.1,0,0,0.1
26,2.58321,0,0,0.1,0,0,0.1
26.05,2.58821,0,0,0.1,0,0,0.1
26.1,2.59321,0,0,0.1,0,0,0.1
26.15,2.59821,0,0,0.1,0,0,0.1
26.2,2.60321,0,0,0.1,0,0,0.1
26.25,2.60821,0,0,0.1,0,0,0.1
26.3,2.61321,0,0,0.1,0,0,0.1
26.35,2.61821,0,0,0.1,0,0,0.1
26.4,2.62321,0,0,0.1,0,0,0.1
26.45,2.62821,0,0,0.1,0,0,0.1
26.5,2.63321,0,0,0.1,0,0,0.1
26.55,2.63821,0,0,0.1,0,0,0.1
26.6,2.64321,0,0,0.1,0,0,0.1
26.65,2.64821,0,0,0.1,0,0,0.1
26.7,2.65321,0,0,0.1,0,0,0.1
26.75,2.65821,0,0,0.1,0,0,0.1
26.8,2.66321,0,0,0.1,0,0,0.1
26.85,2.66821,0,0,0.1,0,0,0.1
26.9,2.67321,0,0,0.1,0,0,0.1
